review_text,rating,review_date
sesuai dengan pesanan saya,5,2025-11-18 13:13:23
oke,5,2025-11-18 13:13:14
aplikasi yg gercep nampol pokoknya,5,2025-11-18 13:09:46
belanja paling oke dan terpercaya,5,2025-11-18 13:08:05
buat belanja jadi satset,5,2025-11-18 13:07:19
belajar lebih mudah dan cepat,5,2025-11-18 13:06:20
mantap,5,2025-11-18 13:05:50
The best of the best,5,2025-11-18 13:05:41
mantap ok,5,2025-11-18 13:05:11
"shoope sekarang lebih memikat,,mantap lanjutkan dan pertahankan prestasi anda,, Shopee makin ramai makin mudah akses transaksi hanya hanya ada beberapa saja partner yg belum bisa khususnya virtual akun BSI selebihnya cukup nyaman,,respon admin juga Ok",5,2025-11-18 13:04:34
Good Luck 👍🙏🙏🙏🙏🙏,5,2025-11-18 13:04:22
masuk terlalu bertele-tele iklan terus keluar sangat menggangu sekali di hp saya dan nama saya tidak terlihat yg ada nama pihak ke tiga,1,2025-11-18 13:03:25
mudah nggak ribet,5,2025-11-18 13:03:02
gampang & nyaman,5,2025-11-18 13:00:39
"lebih gampang cari barang,,banyak free ingkir",4,2025-11-18 13:00:24
sukaaa banget sumpah pesenan nya jadi gratis ongkir teruss barangnya lebih murah bagus lagi berkualitas memang bener kita harus belanja di shopee karena lebih murah dan terjangkau barang sesuai pesanan juga sukses selalu shopee 😚🫰,5,2025-11-18 12:59:35
Sangat Bagus,4,2025-11-18 12:58:40
"Belanja di Shopee sangat memuaskan. Kirim COD terlambat ambil?, tetap dilayani ulang. intinya asal bukan sengaja TDK mo ambil. Sukses & jaya sll Shopee....",5,2025-11-18 12:58:26
"aplikasi sampah apalagi jasa pengirimannya.. paket di kirim dari kab. tangerang ke manado 2 minggu lebih ga nyampe nyampe.. pesanan dibuat tgl 7 november sampai hari ini tanggal 18 November belum nyampe, padahal ake pengiriman reguler bukan gratis ongkir.. sampah sekali cara kerja SPX.",1,2025-11-18 12:58:19
"menggunakan aplikasi shopee ini sangat mudah dan sangat membantu sekali saya dalam berbelanja. tidak ribet dan capek kesana kemari cari barang. di shopee sudah langsung ada deskripsi barang nya. selain ithu ongkirnya gratis ongkir, keuntungan lagi pake aplikasi shopee ini bisa COD.barang yang mau kita cari juga tersedia mulai dari pakaian bayi, anak-anak,remaja dan dewasa, perlengkapan bayi, perlengkapan rumah, asesoris, bedak scene care, sepatu, sandal dan masih banyak yang lain.",5,2025-11-18 12:55:52
barang sdh ditrima dgn utuh wlpn blm dicoba,4,2025-11-18 12:55:49
👍,5,2025-11-18 12:55:46
"barang jualan saya resinya tertukar di drop off, namun saat ajukan banding malah dananya di kembalikan ke pembeli dan saya mendapatkan hasil yg tidak adil padahal sudah saya lampirkan bukti foto barang sebelum pengiriman lengkap dengan resi. tapi setelah 2 minggu diputer-puter terus hasilnya sangat mengecewakan. investigasi asal-asalan. sangat mengecewakan. saya ga akan ganti bintang sampai barang saya kembali atau saya mendapat ganti rugi sesuai harga barang saya",1,2025-11-18 12:55:08
"bagus tapi kadang lama pengirimannya,dan kurirnya ada yang kurang baik",4,2025-11-18 12:53:29
"ketika barangny sesui , sangat "" puas ,,aku suka belanja d shoope ilov shoope 🥰",5,2025-11-18 12:52:35
"pengirimina lelet banget... keterangan sudah di tugaskan kurir.. tpi malah pas di cek lagi, malah pengiriman tertunda... malah di oper gatau kemana lagi...",1,2025-11-18 12:52:33
sangat memuaskan,5,2025-11-18 12:52:00
ok,5,2025-11-18 12:51:56
proses mudah dan cepat ditambah murah dan banyak bonusnya,5,2025-11-18 12:49:38
kok ga bsa cod shopefood yaa,2,2025-11-18 12:48:04
di shopee harga nya terjangkau dan ongkirnya murah,5,2025-11-18 12:47:19
Banyak gratis ongkir dan diskon apalagi voucher nya banyak banget,5,2025-11-18 12:47:08
"lelet, pengantaran lama semenjak berubah ke spx, paket udah lebih dari seminggu belum diantar juga, bener bener lelet spx ketimbang jnt",1,2025-11-18 12:47:04
bagus,5,2025-11-18 12:46:57
sangat sukaa,5,2025-11-18 12:46:48
saya mau danlod shopee Karena ada ku pesan baju bosss Sidrap,5,2025-11-18 12:45:21
Mantap....!👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,5,2025-11-18 12:44:46
"Keren, cepet, praktis",5,2025-11-18 12:42:54
Bagus,5,2025-11-18 12:42:12
"Aplikasi super kereeeenn belanja nyaman dan serba ada yg di cari dan murah meriah, jangan lewatkan gunakanlah aplikasi ini sungguh enggak rugi BESTie kuuh 👍👍🥰🥰🙏🙏",5,2025-11-18 12:41:20
"Saya jadi beralih belanja di shopee. Yang dulunya Saya pengguna Tokopedia. Menjadi terbiasa dengan beragam promo, kemudahan, dan jaminan barang di Shopee.",5,2025-11-18 12:41:01
"bisa buat co barang barang, baguss, cuma hp ku ngelag aja",5,2025-11-18 12:40:49
knp kl saya belanja g cocok,1,2025-11-18 12:40:28
sangat membantu kebutuhan sehari hari,5,2025-11-18 12:40:08
"lumayan bagus untuk pengiriman cepat sampai, lebih di perbaiki lagi ajh sih dalam pengiriman brng anti pecah nya 🙏",5,2025-11-18 12:37:13
banyak bonus nya,5,2025-11-18 12:35:36
good,4,2025-11-18 12:35:35
⭐⭐⭐⭐⭐,5,2025-11-18 12:35:18
sangat memuaskan pokoknya,5,2025-11-18 12:34:55
sangatt baikk,5,2025-11-18 12:33:40
"sejauh ini sangat suka berbelanja di shopee,,barang bagus sesuai harga,jika ada masalah cepat penanganannya..",5,2025-11-18 12:33:19
recommend,5,2025-11-18 12:33:13
bagus,5,2025-11-18 12:32:41
bagus banget,5,2025-11-18 12:30:31
"puas belanja di shopee , sukses selalu buat team shopee",5,2025-11-18 12:29:59
"Banyak pengalaman belanja dishoppe,,kedepan nya lebih baik lg,tolong perbaiki kurir kurirnya",5,2025-11-18 12:29:17
sangat puas.,5,2025-11-18 12:28:03
belanja di shopee murah banyak promo lengkap dan mudah..pokoknya the best,5,2025-11-18 12:27:30
"aplikasi ini memang bagus, tetapi banyak sekali barang barang yang palsu atau meniru",5,2025-11-18 12:25:44
ok,5,2025-11-18 12:25:38
kereenn... terimakasih,5,2025-11-18 12:24:40
aplikasi berat,4,2025-11-18 12:24:22
"lelet,",1,2025-11-18 12:22:43
"sy senang belanja di shopee murah dan suka gratis ongkir,",5,2025-11-18 12:22:21
terbaik...!!,5,2025-11-18 12:21:28
cepat dan tepat,5,2025-11-18 12:21:25
dari cara mengatasi komplain pelanggan terhadap mitra kerja shopee yaitu SPX Exspres tidak adanya solusi dan memberikan jawaban yang tidak relevan menggambarkan bagaimana jelek nya aplikasi Shopee.,1,2025-11-18 12:21:20
cepat,5,2025-11-18 12:21:06
terimaksih Shopee banyak diskon murah harganya,5,2025-11-18 12:20:06
"sekarang shopeefood susah bgt nyari driver, heran. padahal saya selalu pake layanan prioritas. akhirnya nunggu 12 menit buat dicancel. lalu coba pesen lagi di toko makanan lain, eh tetep aja ga ada yang nerima. yang harus dipertanyakan apakah salah sistem IT nya atau memang kesejahteraan drivernya sulit sampe gaada yang mau nerima orderan prioritas? posisi jam 10 pagi, cuaca cerah, toh bukan situasi yang hectic rush hour. ANEH! BUANG BUANG WAKTU.",1,2025-11-18 12:20:00
baik,5,2025-11-18 12:19:56
Ok,5,2025-11-18 12:19:47
jika ada kendala respon dari pihak shopee cepat,5,2025-11-18 12:19:08
"Apk yang sangat bagus, sangat membantu untuk memenuhi kebutuhan sehari-hari, walaupun apknya terkadang di salah gunakan oleh oknum-oknum yang tidak bertanggung jawab dan suka berbuat curang untuk mendapatkan ke untungan",5,2025-11-18 12:17:46
kerennya mantap shopee 👍,5,2025-11-18 12:17:41
top markotop,5,2025-11-18 12:17:36
pengiriman cepat,5,2025-11-18 12:17:03
sangat puas,5,2025-11-18 12:15:07
pengiriman cepat,5,2025-11-18 12:14:53
keren,5,2025-11-18 12:14:33
semakin berat ini aplikasi,1,2025-11-18 12:13:57
terimakasih semoga makin maju dan terdepan,5,2025-11-18 12:12:53
ok bagus,5,2025-11-18 12:12:32
bagus,5,2025-11-18 12:12:17
ok,5,2025-11-18 12:12:10
Sangat membantu dalam hal keuangan dan belanja pokoknya Top pisan mantap,5,2025-11-18 12:11:25
woy shopee iklanmu mengganggu banget😡😡😡,1,2025-11-18 12:11:20
"praktis banget, memudahkan dalam berbelanja apapun, pelayanan juga oke",5,2025-11-18 12:11:12
"Shopee semenjak kerja sama sama spx dikit dikit return spx memang gak guna bayar onkir kok suruh ambil sendiri, masih bagus j&t jauhh",5,2025-11-18 12:11:05
Shopee tolongnya didaerah saya kususnya diinderamayu dan kurir yg tugas kusus didaerah desa bugel Indramayu tolong dipecat masa paket gua ditunda mulu kalo gua gak ada dirumah ngomel tolong jangan ngasih krjaan ama binatang tapi ama manusia saya komplen kaya ginih karna saya juga prnah jadi kurir tapi saya selalu tepat waktu,1,2025-11-18 12:11:04
terbaik,5,2025-11-18 12:09:59
sangat berguna sekali,5,2025-11-18 12:07:47
ok,5,2025-11-18 12:07:39
semoga bisa,4,2025-11-18 12:07:08
"cek tarik point, bagi pemula",4,2025-11-18 12:06:46
proses retur paket barang tidak sesuai di Shopee selalu di persulit belanja barang rusak jelek ancur di retur malah ngak di terima pihak Shopee di persulit proses retur konsumen,1,2025-11-18 12:06:19
mau pesan barang disini aja murah banget sesuai gambar,5,2025-11-18 12:03:57
keren,5,2025-11-18 12:02:08
"penanganan masalahnya masih tidak bisa dipercaya, CS bertindak tidak peduli dengan masalah yang saya ajukan",1,2025-11-18 12:02:07
bagus untuk belanja dan barangnya lengkap,5,2025-11-18 12:01:30
"sbner nya suka dngan apk ini, hanya saja dr pihak kurir bisa mengundur dan mmbatalkan pengiriman yg sudah dijadwalkan, mohon ditindak lanjuti prihal ini",3,2025-11-18 12:00:54
"customer service hanya meng""iya""kan kendala tapi tidak bertindak",1,2025-11-18 12:00:49
"cepat dan tepat walau ada satu atau dua prodak TDK sesuai dengan ekspektasi,tp secara keseluruhan oke👍🙂",5,2025-11-18 12:00:16
"Lumayan bisa membantu dan mempercepat pekerjaan dari rumah dan juga tidak perlu jauh-jauh ke toko cukup duduk manis di tempat rumah anda tinggal klik 2.hari atau 3.hari sudah sampai, kalau jauh bisa 4/5.hari",5,2025-11-18 11:59:32
sangat baik,5,2025-11-18 11:59:06
ok pokonyh b,5,2025-11-18 11:58:02
pengalaman belanja yang menakjubkan hanya di aplikasi shoope👍🔥,5,2025-11-18 11:57:40
"spx amburadul paket udah di gudang tapi gak kunjung dikirimkan mau diambil ke gudang pun gak bisa.alasan paket tidak sesuai dengan rute, kalo gak becus jadi ekspedisi jangan jadi ekspedisi buang waktu orang aja, kompensasi pun cuma voucher 10 rebu perak",1,2025-11-18 11:56:27
terbaik,5,2025-11-18 11:56:10
"aplikasi tolol terlambat berapa hari pembayaran di spinjam dan sudah di lunasi semua Mala di bekukan padahal dendanya sudah di bayar semua dan lunas, dasar aplikasi tolol sudah berbulan² masih saja jg di bekukan👎👎👎👎👎👎",1,2025-11-18 11:54:37
gak jelas ini aplikasi,1,2025-11-18 11:53:44
Ahlinya iklan gk bisa di skip.,1,2025-11-18 11:52:57
"sesuai kebutuhan,",5,2025-11-18 11:51:38
"semoga semakin berkulitas, dan dapat di percaya",5,2025-11-18 11:49:47
aplikasi mantap pengiriman juga cepat,5,2025-11-18 11:49:44
mantap ❤❤❤👍👍👍,5,2025-11-18 11:49:04
okeee sip saya suka dengan apk ini,5,2025-11-18 11:47:12
mantab utk aplikasinya dan ttap yg terbaik deh,5,2025-11-18 11:47:01
mantab shopepay,5,2025-11-18 11:46:20
sangat membantu,5,2025-11-18 11:46:00
berbelanja jadi mudah dan praktis,5,2025-11-18 11:44:56
mantap dan terpercaya keren si apk ini,5,2025-11-18 11:44:46
"shopee sy tiba"" bleng, g bs dibuka",5,2025-11-18 11:42:56
ok makasih,3,2025-11-18 11:42:30
memudahkan shopping,5,2025-11-18 11:39:31
"shopee sekarang pengiriman nya lamaaaaaaa banget sejak putus hubungan sama j&t, dlu nunggu paling lama 4 sampe 5 itu paling lama banget, lah sekarang setengah bulan blum juga nyampe 😔 tolong lah shopee perbaiki estimasi pengiriman nya jangan terlalu lamaaaa saya benci menunggu terlalu lamaaaa 🙏",2,2025-11-18 11:38:17
oke,5,2025-11-18 11:38:11
tolong aktifkan instan,5,2025-11-18 11:37:56
"bagus, banyak juga voucher tp sayangnya voucher susah di dapet😭😭😭",5,2025-11-18 11:36:18
"cocok buat saya , sebelum tanggal tertentu sudah datang, terimakasih Shopee.",5,2025-11-18 11:35:47
"harga terjangkau, selalu dpt gratis ongkir, pengiriman cepat",5,2025-11-18 11:34:37
ok mantap,5,2025-11-18 11:34:33
"bisa belanja dg mudah dan banyak pilihan yg menarik, dan menu yg memudahkan dalam pembayaran, serta bisa komplain",5,2025-11-18 11:33:41
sangat bagus dan mudah di gunakan.,5,2025-11-18 11:32:07
Mantap,5,2025-11-18 11:31:58
Lemoottttt,5,2025-11-18 11:31:45
shope sangat membantu saya,5,2025-11-18 11:31:31
bagus,5,2025-11-18 11:30:12
barangnya tidak mengecewakan,5,2025-11-18 11:29:26
simpel,5,2025-11-18 11:29:00
"6 tahun belanja disini tapi aktifasi spay later selalu di tolak,lebih baik di hapus",1,2025-11-18 11:27:30
bagus sekali,5,2025-11-18 11:27:29
"kalau ada bintang 0 saya kasih 0, pakai jasa spx, barang di bawa semalam hampir jam 9 malam tanggal 17, dan tidak ada info sebelumnya kalau barang di bawa malam, kebetulan saya tidak aktif data, okay lah saya salah , tapi masalahnya kenapa barangnya langsung di return esok harinya, padahal kan saya bisa ambil di tempat spx terdekat klo memang kurir ga bisa bawa, padahl estimasi nya saja belum lewat , estimasi nya tgl 18 dan 19, harusnya belum lewat dong dan ga ada alasan di return",1,2025-11-18 11:27:24
yah bagus sih menurut ku ..ngebuat semua lebih mudah apalagi banyak promo nya,5,2025-11-18 11:27:01
Shopee emang keren & dapat dipercaya.Barang datang sesuai dengan pesanan.Terima kasih Shopee 👍👍👍,5,2025-11-18 11:26:48
ok banget...,5,2025-11-18 11:25:07
okelah,5,2025-11-18 11:24:23
baik banget,5,2025-11-18 11:22:03
Bagus sekali,5,2025-11-18 11:21:49
barang apa aja ada ban lengkap,5,2025-11-18 11:20:00
"sangat nyaman belanja di shopee,lebih memudahkan g ribet harus nyari nyari toko buat belanja",5,2025-11-18 11:19:34
sangat bagus dan baik belanja di Shopee,5,2025-11-18 11:19:32
belanja aman dan semoga selalu menjadi yang terpercaya .,5,2025-11-18 11:19:31
ga bisa cod lagi!!!,1,2025-11-18 11:18:11
kebijakan nya aneh2,1,2025-11-18 11:17:03
mantap,5,2025-11-18 11:13:21
memudah kan berbelanja,5,2025-11-18 11:12:30
bagus,4,2025-11-18 11:10:50
spaypinjam ditolak,1,2025-11-18 11:10:19
shope emng luarbiasa paling top di klsnya,5,2025-11-18 11:09:03
mantap,5,2025-11-18 11:08:22
"aplikasi belanja yang ok, barang nya di toko yang di jual sesuai dengan yang di terima, ini pengalaman saya.",5,2025-11-18 11:08:21
sangat bagus,5,2025-11-18 11:08:08
bagus aku suka shopee💖💖💖,5,2025-11-18 11:07:50
baik,5,2025-11-18 11:07:32
sekarng shopee lambat masak paket sampek 15 hari blom sampek ... sungguh bosen ...,3,2025-11-18 11:07:30
bagus bngt shopee semoga amanah trus amin,5,2025-11-18 11:05:37
bagus,5,2025-11-18 11:04:33
sya pernah pesan barang .. dan ternyata barangnya GK di antar.. malah di kirim kembali ke penjualnya.. kok bgtu ... tlong jasa pengiriman nya di tingkatkan lagi...,4,2025-11-18 11:04:18
sangat membantu,5,2025-11-18 11:03:31
bagus banget,5,2025-11-18 11:01:31
semua ada di shopee..,5,2025-11-18 11:01:27
pengiriman cepat dan barang bagus semua.,5,2025-11-18 11:01:12
murah murah dan gratis ongkirr,5,2025-11-18 11:00:20
"gabisa ngejaga alamat konsumen, bisa"" nya dapet orderan fiktif kalo bukan SPX kurir nya, kaya gini cara mainnya ya? parah banget....",1,2025-11-18 10:59:43
suka belanja online harga murah lgi dan pastinya lengkap sudah,5,2025-11-18 10:59:15
perfect💯,5,2025-11-18 10:58:49
sangat membantu sekali dan barang barangnya sngt murah dan bnyak promonya,5,2025-11-18 10:58:07
Iklan mengganggu,1,2025-11-18 10:57:50
"stelah update kumat lgi BUKA APLIKASI LANGSUNG DI RELLS VIDIO, JGN BUKA APLIKASI DI HADAPKAN VIDIO SHOPIE??? KMBLIKAN KE MENU UTAMA AJA",1,2025-11-18 10:57:36
shopee emang goooddd....,4,2025-11-18 10:57:05
bagus,5,2025-11-18 10:56:55
biasa di percaya,5,2025-11-18 10:55:36
"belanja online di shoppe sangat menyenangkan,tpi syg klu pakai playleter & si pinjam bunga terlalu tinggi, perbulan juga beda mustinya di samain sm playleter untuk bayar ada yg 1 sebulan nya",5,2025-11-18 10:55:32
very very good product,5,2025-11-18 10:54:09
berbelanja kapan saja dan cepat sampai dan murah,5,2025-11-18 10:52:31
"suka,beli barang di sophi.karena barang kecil pun dan hanya pesan satu tetap di proses.dan ongkir sangat ramah di kantong",5,2025-11-18 10:52:27
nice Marketplace,5,2025-11-18 10:52:09
"Aplikasi Shopee akhir-akhir ini sangat mengganggu. Saat aku sedang memakai aplikasi lain atau main game, tiba-tiba muncul pop-up Shopee tanpa aku klik apa pun. Munculnya mendadak, berulang, dan benar-benar mengacaukan aktivitas. Aku tidak buka Shopee, tidak sentuh apa pun, tapi pop-up itu tetap muncul sendiri. Gangguan seperti ini bikin pengalaman pakai HP jadi kacau, terutama saat lagi fokus main. Jujur ini bikin kesel banget. tolong segera diperbaiki!!!!!",1,2025-11-18 10:51:17
🤝🫰,5,2025-11-18 10:50:16
sangat membantu buat bisa belanja online drmh,5,2025-11-18 10:49:47
shoope sangat membantu sekali buat saya untuk belanja,5,2025-11-18 10:49:45
sangat berguna kalo mau beli barang tanpa keluar rumah,4,2025-11-18 10:48:21
baik sangat baik,5,2025-11-18 10:47:52
senang blanja dishope,5,2025-11-18 10:47:51
sangat bagus,5,2025-11-18 10:46:49
sudah lama pakai aplikasi ini baru sekarang beri ulasan mau cari kebutuhan apa aja semua ada disini semoga semakin maju oke tksh,5,2025-11-18 10:46:29
nyaman dan aman,5,2025-11-18 10:45:08
spay later kok ndak bisa di gunakan . padahal tidak ada tagihan sama sekali . anehhhhhhhh,1,2025-11-18 10:44:54
"jasa kirim tolong di perbarui lagi dong kak, dulu tokoku ada cod + dapat free ongkir, sekarang kok nggak ada, padahal alamat sama, kenapa di bedakan ? itu sangat memberatkan sekali, pelanggan pada kabur gara gara nggak ad cod + free ongkir. terimakasih. mohon di perbaiki lagi ya kak,",3,2025-11-18 10:44:53
pokoknya the best... ga pernah kecewa..,5,2025-11-18 10:42:03
sangat baik,5,2025-11-18 10:41:57
Blnja jdi mudah dan ringat,5,2025-11-18 10:41:57
Mantap pokoknya.,5,2025-11-18 10:39:30
Shopee selalu di hati,5,2025-11-18 10:38:54
sangat membantu,5,2025-11-18 10:38:38
apilikasi yang sangat mudah kita mau cari barang luar negeri shoppe memang terbaik seluruh dunia..,5,2025-11-18 10:37:58
Buagus,5,2025-11-18 10:37:45
mantap sangat bermanfaat sekali,5,2025-11-18 10:36:57
bagus,5,2025-11-18 10:36:22
Matketplace paling oke dari segi seller maupun buyer.,5,2025-11-18 10:35:06
lancar,5,2025-11-18 10:33:21
shopee 🥰🥰🥰,5,2025-11-18 10:33:16
👍,5,2025-11-18 10:31:37
sudah berapa x saya pesan dari aplikasi ini selalu telat sampai saat ini juga saya pesan spakbor sayap depan 2 Minggu g sampai juga,1,2025-11-18 10:31:36
baik n memuaskan,5,2025-11-18 10:31:21
oke,5,2025-11-18 10:30:11
cepat dan memuaskan,5,2025-11-18 10:28:44
nice,5,2025-11-18 10:28:08
sangat puas sekali berbelanja di Shopee,5,2025-11-18 10:24:53
sya suka bagus pengiriman yg cepat dan murah,5,2025-11-18 10:24:04
Ok,4,2025-11-18 10:21:21
shopee tempat belanja yg super super the best😍👍,5,2025-11-18 10:18:19
lebih cepetin lagi pengirimannya,5,2025-11-18 10:17:00
bagus,5,2025-11-18 10:16:42
sekian lama bergabung dengan Shopee banyak mendapatkan produk yang tergolong baik dari penawaran harga,5,2025-11-18 10:15:41
bagus,5,2025-11-18 10:15:05
keren...,5,2025-11-18 10:14:49
mantap,5,2025-11-18 10:14:45
Shope top online,5,2025-11-18 10:14:32
pastinya ongkitnya murah,5,2025-11-18 10:13:00
kenapa shoppe ngk bisa cod lagi d sumatra barat.,5,2025-11-18 10:12:17
good,5,2025-11-18 10:10:09
bgus bangat bnyak diskon dan promonya udah lama pake aplikasi ni,5,2025-11-18 10:09:05
"shopee mantab, sukses selalu",5,2025-11-18 10:08:16
