review_text,rating,review_date,text_clean
sangat bagus,5,2025-11-19 12:12:26,sangat bagus
bagus,5,2025-11-19 12:12:20,bagus
NyamaN n puas,5,2025-11-19 12:11:58,nyaman puas
pengiriman super cepat meskipun luar provinsi.,5,2025-11-19 12:10:56,kirim super cepat meski luar provinsi
apk nya bagus cuma iklan nya ngeselin,3,2025-11-19 12:10:42,apk nya bagus cuma iklan nya ngeselin
"bintangnya tetap segitu dulu, makin kesini makin nggak benar expedisi spx nya, mana pengirimannya sangat lamban sekarang, eh pas sampai di kota tujuan sering pengirimannya di tunda oleh kurir dengan alasan alamat tidak lengkap padahal saya sering belanja dari 2019 dan alamat tidak pernah di rubah, pas cek bukti pembatalan yg ada cuma gambar loteng dan kipas angin berarti kurirnya libur dong, klo libur ngapain ambil orderan.",2,2025-11-19 12:10:00,bintang tetap segitu dulu makin kesini makin tidak benar expedisi spx nya mana kirim sangat lamban sekarang eh pas kota tuju sering kirim tunda kurir alas alamat tidak lengkap padahal sering belanja alamat tidak pernah rubah pas cek bukti batal cuma gambar loteng kipas angin arti kurir libur dong kalau libur ngapain ambil order
selama saya melukan transaksi lewat shopee tuk belum ada kendala baik baik saja menyenangkan,5,2025-11-19 12:09:51,lama luk transaksi lewat shopee tuk belum kendala baik baik senang
aplikasi ini membantu saya untuk berbelanja saat lagi malas gerak,5,2025-11-19 12:09:46,aplikasi bantu belanja malas gerak
"Tiap pengajuan spaylater pasti di tolak ,aplikasi ini anggap gw miskin ,padahal history belanja gw bagus Percuma d bantu d bantu kagak jelas ,berbulan2 masa di tolak mulu ,gada solusi ,yg ada PHP MAKIN GAK JELAS DGN PENOLAKAN SPAY LATERNYA",1,2025-11-19 12:09:37,tiap aju spaylater tolak aplikasi anggap gw miskin padahal history belanja gw bagus percuma d bantu d bantu kagak jelas bulan masa tolak mulu gada solusi php makin tidak jelas tolak spay laternya
"love u shopee :(, udahlah baik sering kasi gratis ongkir, kurir nya amanah lagi terus ramah sukaa banget daripada apk sebelah kikir bat anjj ongkir ga ngotak, beda lah pokoknya sama shopee lopyu 💋💋💋💗💗",5,2025-11-19 12:09:36,love u shopee udahlah baik sering kasi gratis ongkir kurir nya amanah terus ramah sukaa banget apk belah kikir bat anjj ongkir tidak ngotak beda lah pokok sama shopee lopyu
mantap shopee,5,2025-11-19 12:08:55,bagus shopee
"alkhamdulilah aman ,sayang sedikit payleter cmn terlambat di bekukan",5,2025-11-19 12:08:42,alkhamdulilah aman sayang sedikit payleter cmn lambat beku
"tolong, saya sebagai penjual dishopee merasa rugi sebab potongannya gede, gaada keuntungan yg saya dapatkan, dapat capenya doang, sudah packing rapi² eh malah gaada untung",1,2025-11-19 12:08:40,jual dishopee rasa rugi potong besar gaada untung dapat cape doang packing rapi eh malah gaada untung
makin kesini makin nyusahin seller aja,1,2025-11-19 12:07:47,makin kesini makin nyusahin seller aja
bagus,5,2025-11-19 12:07:31,bagus
sangat memuaskan,5,2025-11-19 12:05:53,sangat muas
mantap belanja di Shopee,5,2025-11-19 12:05:43,bagus belanja shopee
aplikasi nya KLO ada bintang 10 saya beri 10 ⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐,5,2025-11-19 12:05:26,aplikasi nya kalau bintang beri bintang bintang bintang bintang bintang bintang bintang bintang bintang bintang
"sangat membantu belanja, terimakasih",5,2025-11-19 12:03:55,sangat bantu belanja terimakasih
transaksi pake shopee super mudah.. top lah,5,2025-11-19 12:03:23,transaksi pake shopee super mudah top lah
sesuai pesanan,5,2025-11-19 12:03:17,sesuai pesan
baik,5,2025-11-19 12:02:56,baik
"Saya kehilangan salah satu hp saya yg ada akun shoppenya,Saat saya ingin login menggunakan hp saya yg lain tapi membutuhkan verifikasi QR dari hp yg hilang, tolong jangan dipersulit untuk login, cukup verifikasi no hp/email saja sudah cukup(saya memiliki no hp/kartu sim untuk login shoppe dihp yg hilang) saya ingin memberikan bintang 1 tapi dikarenakan pelayanan saat saya berbelanja dishoppe sangat bagus.Terimakasih saran saya sudah didengerkan,saya sudah bisa login kembali",5,2025-11-19 12:02:49,hilang salah satu hp akun shoppenyasaat login guna hp tapi butuh verifikasi qr hp hilang jangan sulit login cukup verifikasi no hpemail cukupsaya milik no hpkartu sim login shoppe dihp hilang beri bintang tapi karena layan belanja dishoppe sangat bagusterimakasih saran didengerkansaya login
"belanja ga perlu repot2 lagi,sekali pencet,,,,pesanan datang",5,2025-11-19 12:00:13,belanja tidak perlu repot lagisekali pencetpesanan datang
ok,5,2025-11-19 11:59:48,oke
setiap bayar cash ko lama pengiriman giliran COD ko cepat tolong lebih ditingkatkan pelayanan para toko nya,2,2025-11-19 11:59:02,bayar cash ko lama kirim gilir cod ko cepat lebih tingkat layan toko nya
belanja di shopee lebih mudah 🥰👍harga nya pun terjangkau,5,2025-11-19 11:59:00,belanja shopee lebih mudah suka bagus harga nya jangkau
"akun ku tiba tiba di batasi ga bisa di pake, giliran mau hapus no telpon harus ada gantinya gimana sih. padahal aku ga ngapa ngapain, bahkan ga pernah pake shopee paylater juga, ga ada tunggakan tiba tiba di curigain😭😭",2,2025-11-19 11:55:09,akun ku tiba tiba batas tidak pake gilir mau hapus no telpon ganti gimana sih padahal aku tidak ngapa ngapain bahkan tidak pernah pake shopee paylater tidak tunggak tiba tiba curigain
sangat membantu,5,2025-11-19 11:54:36,sangat bantu
apk sangat baguss,5,2025-11-19 11:53:40,apk sangat baguss
adain fitur update/ubah penilaian produk,1,2025-11-19 11:53:38,adain fitur updateubah nilai produk
mantap,5,2025-11-19 11:53:20,bagus
( n )∆ §§§§§,5,2025-11-19 11:49:13,
"shopee adalah parner, jalur hubungan bisnis, dagang yang baik dan aman. semoga tambah SUkSES",5,2025-11-19 11:48:25,shopee parner jalur hubung bisnis dagang baik aman moga tambah sukses
sangat membantu,5,2025-11-19 11:47:16,sangat bantu
"mantap, sangat berguna",5,2025-11-19 11:46:36,bagus sangat guna
👍🏻,5,2025-11-19 11:46:10,bagus
pesanan aman,5,2025-11-19 11:45:33,pesan aman
pengiriman nggak jelas baru kali ini barang sesama di jawa di kirim seminggu lebih ga datang2,1,2025-11-19 11:45:26,kirim tidak jelas baru kali barang sama jawa kirim minggu lebih tidak datang
biar bintang yang berbicara,5,2025-11-19 11:45:13,biar bintang bicara
hooh,5,2025-11-19 11:45:06,hooh
spxnya ngaco tbtb barang di pulangin,1,2025-11-19 11:43:35,spxnya ngaco tbtb barang pulangin
good luck,4,2025-11-19 11:43:16,bagus luck
puas sama pelayanan dan bahan berkualitas,5,2025-11-19 11:42:47,puas sama layan bahan kualitas
barang sampai sesuai gambar,5,2025-11-19 11:42:27,barang sesuai gambar
Hati-hati belanja dan berjualan di @shopee_id saya selaku pembeli tidak menerima paket pesanan dengan alasan paket terkendala transportasi dan klaim pihak shopee akan kembalikan paket tsb ke penjual namun pihak penjual tidak menerima pengembalian paket malah paket dinyatakan hilang oleh pihak SPX. saya mencoba tanyakan ke @shopeecare_id cs yg bernama selvira menyuruh pihak saya untuk TIDAK CARI TAU KEBERADAAN PAKET TERSEBUT. MIRIS,1,2025-11-19 11:40:52,hatihati belanja jual selaku beli tidak terima paket pesan alas paket kendala transportasi klaim pihak shopee kembali paket tsb jual pihak jual tidak terima kembali paket malah paket nyata hilang pihak spx coba tanya cs nama selvira suruh pihak tidak cari tau ada paket sebut miris
bagus,5,2025-11-19 11:40:00,bagus
keren banyak diskonnya di shopee,5,2025-11-19 11:38:28,keren banyak diskon shopee
sangat bagus,5,2025-11-19 11:35:24,sangat bagus
"pengiriman cepat jika ada masalah dg penipuan barang yg di cek out cepat teratasi proses mudah,cepat,dan adil",5,2025-11-19 11:33:51,kirim cepat masalah dg tipu barang cek out cepat atas proses mudahcepatdan adil
senang y belanja online bersama shopee 🤗,5,2025-11-19 11:33:13,senang y belanja online sama shopee
memuaskan,5,2025-11-19 11:32:24,muas
Shopee mantap,5,2025-11-19 11:30:56,shopee bagus
"limit spaylater tidak pernah nambah, padahal udah sering belanja di sini limit tetap aja segitu. bukanya nambah limit malah credit shoope meter yang di kurangi padahal butuh 10 poin lagi buat nyampe 700. gini amat shoope skrng. udah 4 tahun lebih sering belanja di sini, limit cuma mentok segitu2 aja",1,2025-11-19 11:30:45,limit spaylater tidak pernah nambah padahal sering belanja sini limit tetap aja segitu buka nambah limit malah credit shoope meter kurang padahal butuh poin buat nyampe gin shoope skrng tahun lebih sering belanja sini limit cuma mentok segitu aja
apk shopee memang mantap sya suka karna apk ini bisa membantu saya untuk belanja online dan tidak pernah membuat sya kecewa sangat puas Denga apk shopee,5,2025-11-19 11:30:15,apk shopee memang bagus sya suka karna apk bantu belanja online tidak pernah buat sya kecewa sangat puas denga apk shopee
sangat membantu,5,2025-11-19 11:29:57,sangat bantu
ok,5,2025-11-19 11:29:56,oke
aplikasinya sangat bagus,5,2025-11-19 11:29:41,aplikasi sangat bagus
"selalu co di sini, suka ajha😍",5,2025-11-19 11:29:22,selalu co sini suka ajha suka
mantap belanja nggak pkai ribet,5,2025-11-19 11:27:39,bagus belanja tidak pkai ribet
Bagus,5,2025-11-19 11:27:21,bagus
sampai saat ini ..masih puas sm shopee. mudh2n makin bagus dan jaya,5,2025-11-19 11:26:35,puas sm shopee mudhn makin bagus jaya
belanja online sangat bagus,5,2025-11-19 11:25:52,belanja online sangat bagus
bagus,5,2025-11-19 11:25:24,bagus
ok,5,2025-11-19 11:22:23,oke
selalu aman dan amanah,5,2025-11-19 11:22:15,selalu aman amanah
Terima kasih sudah memberikan aplikasi shoope ini sehingga saya jadi lebih mudah untuk berbelanja barang barang yang lucu 😋😋😋,5,2025-11-19 11:21:29,terima kasih beri aplikasi shoope jadi lebih mudah belanja barang barang lucu
buat shopee pembayaran kenapa tdk bisa pakai dana alangkah baiknya pakai dana makasi.. shopee memang ok,5,2025-11-19 11:18:05,buat shopee bayar tdk pakai dana alangkah baik pakai dana makas shopee memang oke
bgus ulasan nya,5,2025-11-19 11:18:02,bgus ulas nya
sangat bagus untuk berbelanja online,5,2025-11-19 11:17:08,sangat bagus belanja online
untuk semuanya bagus bagus banget tapi untuk spinjam sangat lama banget yaa,5,2025-11-19 11:16:30,semua bagus bagus banget tapi spinjam sangat lama banget yaa
Aplikasi ini mudah sangat membantu dan tidak ribet pokok nya mantap👍👍,5,2025-11-19 11:16:05,aplikasi mudah sangat bantu tidak ribet pokok nya bagus bagus bagus
lemot,1,2025-11-19 11:14:21,lambat
tolong cepet dibuka spaylater nya,3,2025-11-19 11:14:14,cepat buka spaylater nya
udah gk bisa COD,3,2025-11-19 11:13:54,tidak cod
bagus pokok nya ☺️,5,2025-11-19 11:12:50,bagus pokok nya
Alhamdulillah belanja lewat shoope mudah,5,2025-11-19 11:11:55,alhamdulillah belanja lewat shoope mudah
"sangat puas ,retur cepat ,tanggap terimakasih shopee",5,2025-11-19 11:09:41,sangat puas retur cepat tanggap terimakasih shopee
shoppe terbaik,5,2025-11-19 11:09:41,shoppe baik
Suka dengan shopee barang nya murah2 tapi kualitas nya sangat bagus,5,2025-11-19 11:08:39,suka shopee barang nya murah tapi kualitas nya sangat bagus
Ok,5,2025-11-19 11:08:32,oke
mantul👌👌👌👌👍,5,2025-11-19 11:07:47,mantul oke oke oke oke bagus
memuaskan blaja di shope,5,2025-11-19 11:07:16,muas blaja shope
"Shopee 👍👍👍👍Untung ada shopee belanja seruuu, hidup lebih mudah,banyakin promo ya shopee.....thanks shopee🙏🙏🙏🙏🥰🥰🥰🥰",5,2025-11-19 11:07:10,shopee bagus bagus bagus bagus untung shopee belanja seru hidup lebih mudahbanyakin promo shopeethanks shopee terima kasih terima kasih terima kasih terima kasih suka suka suka suka
terbaik pokonya,5,2025-11-19 11:07:01,baik poko
bagusss,5,2025-11-19 11:05:59,bagus
pengirimannya tidak terlalu tepat tp barang sampai dengan kondisi tetap rapih. sukses selalu shopee 👍👍 semoga kedepannya tdk perna mengecewakan.,5,2025-11-19 11:05:22,kirim tidak terlalu tepat tapi barang kondisi tetap rapih sukses selalu shopee bagus bagus moga depan tdk perna kecewa
layanan memiaskan pelanggan.,5,2025-11-19 11:05:21,layan pias langgan
pengiriman selalu datang tepat waktu,5,2025-11-19 11:05:05,kirim selalu datang tepat waktu
👍👍👍,5,2025-11-19 11:03:24,bagus bagus bagus
bagus,5,2025-11-19 11:03:14,bagus
sangat berguna bagi yg ga bisa keluar rumah,5,2025-11-19 11:02:56,sangat guna tidak keluar rumah
belanja,5,2025-11-19 11:02:23,belanja
best,5,2025-11-19 11:00:17,best
sangat bagus,5,2025-11-19 11:00:08,sangat bagus
kurir dan seler amanah,5,2025-11-19 10:59:41,kurir seler amanah
"seringkali lemot. Entah saat buka dari link web, buka games, dsb. Barubaru ini juga alamat dan maps tidak sesuai, paket saya tidak sampai. pernah juga beli di shopeefood dan driver marah krn alamat dan maps tidak sesuai, mohon dibenahi",2,2025-11-19 10:56:53,seringkali lambat entah buka link web buka games barubaru alamat maps tidak sesuai paket tidak pernah beli shopeefood driver marah alamat maps tidak sesuai mohon benah
"shoppe iklan Lo ganggu banget sumpah, ada dimana mana. udah gitu kadang kita ngga mencet pun tiba tiba masuk aplikasi sendiri bikin badmood, tolong dong diperbaiki padahal suka belanja di shoppe tapi iklan nya ganggu banget. udah ditahap muak lihat iklan lo",2,2025-11-19 10:56:08,shoppe iklan lo ganggu banget sumpah mana gitu kadang ngga mencet tiba tiba masuk aplikasi sendiri bikin badmood dong baik padahal suka belanja shoppe tapi iklan nya ganggu banget tahap muak lihat iklan lo
aplikasi yg sangat membantu aplgi dgn tdk adanya onkir..saran sy smg d banyakin discoun2..tanks shopee.,5,2025-11-19 10:54:18,aplikasi sangat bantu aplgi tdk ada onkirsaran smg d banyakin discountanks shopee
"tolong pulihkan lagi sy tidak melakukan aktivitas yg tidak wajar,sy lihat live sy cek barang sesuai yg sy inginkan sy co sy byr ga hutang ..kenapa di batalin...sy kurangi bintangnya..karena sy kecewa dg shopee",3,2025-11-19 10:54:18,pulih tidak laku aktivitas tidak wajarsy lihat live cek barang sesuai ingin co byr tidak hutang batalinsy kurang bintangnyakarena kecewa dg shopee
aplikasi shopee sangat membantu dan mudah digunakan,5,2025-11-19 10:54:07,aplikasi shopee sangat bantu mudah guna
"kak, kenapa shopee sekarang gada sistem cod yaa, aku yg gapunya mbanking jadi susah bisa bayar lwt Alfa atau Indomaret tapi gada gratis ongkirnya kenapa jadi sesulit itu yaa. apa cuma shopee ku aja yg kyk gitu mohon dibalas ya kak",5,2025-11-19 10:54:01,kak shopee sekarang gada sistem cod yaa aku gapunya mbanking jadi susah bayar lwt alfa indomaret tapi gada gratis ongkirnya jadi sulit yaa apa cuma shopee ku aja kyk gitu mohon balas kak
TIDAK BISA NONAKTIFKAN AKUN,1,2025-11-19 10:52:58,tidak nonaktif akun
Kasih bintang satu SJ mengecewakan,1,2025-11-19 10:52:52,kasih bintang satu sj kecewa
klu belanja di shoppe pengirimannya sampe berabad abad trs progres kirimannya gak sesuai udah senagaja pilih spx hemat ehh malah tanggal tibanya gak sesuai,1,2025-11-19 10:52:22,klu belanja shoppe kirim sampe abad abad trs progres kirim tidak sesuai senagaja pilih spx hemat ehh malah tanggal tiba tidak sesuai
"sudah tau lupa password, malah diminta password lama",1,2025-11-19 10:52:03,tau lupa password malah minta password lama
terbaik,5,2025-11-19 10:51:49,baik
"aplikasinya bagus sih... tp susahnya kalo belanja online barangnya yg dtg gak lengkaplah, kadang gambar gk sesuai dgn barang aslinya, entah trkadang barang ada cacatnya olshopnya ada yg gak amanah, jadi mau kalo mau chekout skrng itu mikirnya lama.",3,2025-11-19 10:51:14,aplikasi bagus sih tapi susah kalau belanja online barang dtg tidak lengkap kadang gambar tidak sesuai barang asli entah trkadang barang cacat olshopnya tidak amanah jadi mau kalau mau chekout skrng mikirnya lama
aplikasi shopee sangat bagus saya suka aplikasi ini,5,2025-11-19 10:49:54,aplikasi shopee sangat bagus suka aplikasi
sangat membantu,5,2025-11-19 10:48:53,sangat bantu
good,5,2025-11-19 10:41:26,bagus
mantap,5,2025-11-19 10:41:04,bagus
kalau mau barang bgs pilih harga yg bgs uga,5,2025-11-19 10:40:52,kalau mau barang bgs pilih harga bgs uga
mudah beli barangnya dan bisa dapat biaya ongkir murah bahkan bisa dapat ongkir gratis,5,2025-11-19 10:39:21,mudah beli barang biaya ongkir murah bahkan ongkir gratis
bagusss tapii banyakk produk 18+ Tolong diperbaiki yaaa,3,2025-11-19 10:37:59,bagus tapi banyakk produk baik
"makin jelek,gagal cod kurir gak nganter malah saya di peringati.udah di tungguin malah gak di anter di balikin kepenjual lagi. sekarang malah lambat banget,pdahal dulu cepet 3 hari sampai",1,2025-11-19 10:37:40,makin jelekgagal cod kurir tidak nganter malah peringatiudah tungguin malah tidak anter balikin jual sekarang malah lambat bangetpdahal dulu cepat hari
wdtufgidhin,5,2025-11-19 10:37:34,wdtufgidhin
pasar rakyat,5,2025-11-19 10:36:56,pasar rakyat
sangat membantu. barang2 dan harga sesuai.. semoga makin jaya dan berkembang... 🤩🥰,5,2025-11-19 10:36:47,sangat bantu barang harga sesuai moga makin jaya kembang suka suka
utk ex shopee mohon di tingkatkan masak klah sama aplikasi wrna hitam pesen sabtu sore minggu sore sdh sampe msak shopee 3hari baru smpe sama sama beli dri jakarta hlo🙏🙏🙏,2,2025-11-19 10:35:50,utk ex shopee mohon tingkat masak klah sama aplikasi wrna hitam sen sabtu sore minggu sore sampe msak shopee hari baru smpe sama sama beli dri jakarta hlo terima kasih terima kasih terima kasih
semakin mahal biaya lainnya plus banyak penipuan penjualan barang yg tidak sesuai katalog,3,2025-11-19 10:35:26,makin mahal biaya lain plus banyak tipu jual barang tidak sesuai katalog
aplikasi shopee sangat membantu untuk berbelanja,5,2025-11-19 10:35:22,aplikasi shopee sangat bantu belanja
mantap,5,2025-11-19 10:34:21,bagus
"pengalaman belanja pertama good the best deh , dan ternyata selogan nya sesuai kenyataan .",5,2025-11-19 10:33:28,alam belanja pertama bagus the best deh nyata log nya sesuai nyata
"layanan penjual dan kurir bagus, tapi expedisi Sering terlambat dari jadwal, bahkan gagal pengiriman, disitu nanti pembeli atau penjual yang dirugikan. customer service hanya bot cuma omong omon manis tanpa ada solusi.",4,2025-11-19 10:32:12,layan jual kurir bagus tapi expedisi sering lambat jadwal bahkan gagal kirim situ beli jual rugi customer service bot cuma omong omon manis solusi
